# SRC:3C279 DATE(MJD):57848 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
03.45972240      LM     PV  -6208037376.0000  -1277443840.0000  0.76773430   -139.6348  0.02298437
03.46250010      AP     LM   2051012480.0000  -3342786560.0000  1.14400949    140.9248  0.02065212
03.46250010      AP     PV  -4156563968.0000  -4619768832.0000  1.79636259    -31.8686  0.03089816
03.46250010      AP     AZ   2241037056.0000  -4272887296.0000  0.83397117    177.5339  0.04484777
03.46250010      AZ     LM   -190029904.0000    930101440.0000  1.48944227    -55.8667  0.03550327
03.46250010      AZ     PV  -6397618688.0000   -346884256.0000  0.91019267    168.9375  0.05201236
03.46250010      LM     PV  -6207573504.0000  -1276971520.0000  0.68854889   -133.5586  0.02450494
03.46527779      AP     AZ   2242607616.0000  -4273051648.0000  0.87839386   -178.3011  0.04941627
03.46527779      AP     PV  -4155314688.0000  -4619463680.0000  1.84851932    -29.0473  0.03290743
03.46527779      AP     LM   2051824512.0000  -3342939904.0000  1.09476634    141.5006  0.02175754
03.46527779      AZ     PV  -6397945344.0000   -346408672.0000  0.92527767    167.2557  0.05315282
03.46527779      AZ     LM   -190813808.0000    930115584.0000  1.40672554    -59.3819  0.03473363
03.46527779      LM     PV  -6207138816.0000  -1276532224.0000  0.72141319   -139.0238  0.02345323
03.46805549      AP     AZ   2244214272.0000  -4273220352.0000  0.82015452    179.5892  0.04572699
03.46805549      AP     LM   2052595200.0000  -3343085824.0000  1.07940382    140.4890  0.02059578
03.46805549      AP     PV  -4154078208.0000  -4619161600.0000  1.86276657    -30.4220  0.03025995
03.46805549      AZ     LM   -191578288.0000    930129472.0000  1.40692714    -54.9790  0.03400359
03.46805549      AZ     PV  -6398261248.0000   -345944608.0000  1.00549471    162.9357  0.05100214
03.46805549      LM     PV  -6206686720.0000  -1276077824.0000  0.73720242   -136.4920  0.02344109
03.47083318      AP     AZ   2245700096.0000  -4273376512.0000  0.88045563    179.4758  0.04888737
03.47083318      AP     LM   2053412864.0000  -3343240960.0000  1.10243930    141.1678  0.02058496
03.47083318      AP     PV  -4152800768.0000  -4618850816.0000  1.91544918    -31.9183  0.03089496
03.47083318      AZ     LM   -192341728.0000    930143360.0000  1.35286164    -58.7311  0.03623227
03.47083318      AZ     PV  -6398581248.0000   -345468480.0000  1.01487677    159.3423  0.05207486
03.47083318      LM     PV  -6206232576.0000  -1275625216.0000  0.67860712   -137.4632  0.02343736
03.47361124      AP     PV  -4151560448.0000  -4618549248.0000  1.78040111    -30.8547  0.03162772
03.47361124      AP     AZ   2247345664.0000  -4273549824.0000  0.87822913    178.7414  0.04679938
03.47361124      AP     LM   2054196352.0000  -3343389696.0000  1.07749889    140.8767  0.02019680
03.47361124      AZ     LM   -193136640.0000    930157952.0000  1.39200649    -62.2330  0.03468118
03.47361124      AZ     PV  -6398888448.0000   -345007232.0000  0.87801655    158.8789  0.05209522
03.47361124      LM     PV  -6205743104.0000  -1275141120.0000  0.73116456   -139.4167  0.02448144
03.47638893      AP     AZ   2248909056.0000  -4273714432.0000  0.79455038    175.1100  0.04672005
03.47638893      AP     LM   2054993280.0000  -3343541248.0000  1.10410722    140.0012  0.02101794
03.47638893      AP     PV  -4150297600.0000  -4618243072.0000  1.87608231    -31.0474  0.03091655
03.47638893      AZ     LM   -193902112.0000    930172032.0000  1.45089073    -59.6731  0.03397511
03.47638893      AZ     PV  -6399200768.0000   -344532608.0000  0.91728299    161.1760  0.05106326
03.47638893      LM     PV  -6205292544.0000  -1274698752.0000  0.63747879   -138.4018  0.02448314
03.47916663      AP     LM   2055776128.0000  -3343690496.0000  1.10069786    141.6024  0.02216760
03.47916663      AP     PV  -4149044480.0000  -4617939456.0000  1.98655421    -29.5972  0.03332377
03.47916663      AP     AZ   2250460160.0000  -4273878272.0000  0.82001157   -178.9439  0.04696698
03.47916663      AZ     LM   -194679104.0000    930186304.0000  1.44350797    -52.8584  0.03466474
03.47916663      AZ     PV  -6399506944.0000   -344061920.0000  1.00895308    164.6686  0.05108358
03.47916663      LM     PV  -6204816896.0000  -1274234880.0000  0.70693368   -141.0521  0.02448185
03.48194432      AP     LM   2056578560.0000  -3343843840.0000  1.11677753    141.1858  0.02147023
03.48194432      AP     PV  -4147792896.0000  -4617637376.0000  1.94064146    -29.2687  0.03231371
03.48194432      AP     AZ   2252037120.0000  -4274044928.0000  0.82558444   -178.3044  0.04574262
03.48194432      AZ     LM   -195458896.0000    930200768.0000  1.47807266    -61.6707  0.03539318
03.48194432      AZ     PV  -6399810048.0000   -343591168.0000  0.91797105    160.9416  0.05110394
03.48194432      LM     PV  -6204368384.0000  -1273800576.0000  0.70617742   -134.8642  0.02393758
04.13472211      AA     AZ   2585628160.0000  -4317838848.0000  0.93003765    -47.8846  0.00525374
04.13472211      AA     PV  -3790915328.0000  -4550734336.0000  2.03896200    105.2298  0.00371832
04.13472211      AA     LM   2211969792.0000  -3382705152.0000  0.98383981    -95.9413  0.00218655
04.13472211      AZ     LM   -373647296.0000    935131328.0000  1.73808680    -65.3974  0.03442381
04.13472211      AZ     PV  -6376534016.0000   -232896240.0000  1.01725105    166.8630  0.05613068
04.13472211      LM     PV  -6002926080.0000  -1168041728.0000  0.79654805   -120.5015  0.02667638
04.13750017      AA     AZ   2586881024.0000  -4318027776.0000  0.96183993    -47.5966  0.00536673
