# SRC:3C279 DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
02.01527774      AA     PV  -4473806336.0000  -4750502912.0000  0.90869294     30.5784  0.00345445
02.01527774      AA     AP       724304.8125     -1856161.3750  7.97000650    101.9258  0.00358961
02.01527774      AA     LM   1646309248.0000  -3289448448.0000  0.61471896   -126.1187  0.00685450
02.01527774      AP     LM   1645569024.0000  -3287590656.0000  0.69186398    120.7871  0.05747959
02.01527774      AP     PV  -4474527232.0000  -4748642816.0000  0.89898146    -69.7074  0.02658907
02.01527774      LM     PV  -6120101376.0000  -1461056128.0000  0.22025833   -118.4803  0.05296741
02.01805562      AA     PV  -4473494528.0000  -4750180352.0000  0.91182881     30.4956  0.00350754
02.01805562      AA     AP       723959.6875     -1856213.7500  7.97011305    101.9375  0.00378085
02.01805562      AA     LM   1647531648.0000  -3289572096.0000  0.57102502   -125.7071  0.00731238
02.01805562      AP     PV  -4474208768.0000  -4748314112.0000  0.90937985    -72.4160  0.02758329
02.01805562      AP     LM   1646772736.0000  -3287712512.0000  0.59795407    141.5052  0.05750644
02.01805562      LM     PV  -6120986624.0000  -1460602752.0000  0.17848452    -88.3214  0.05214171
02.02083331      AA     PV  -4473164288.0000  -4749841408.0000  0.92411994     30.6095  0.00328903
02.02083331      AA     AP       723596.6250     -1856268.6250  7.97012619    101.9477  0.00367561
02.02083331      AA     LM   1648703104.0000  -3289690880.0000  0.66704067   -125.7069  0.00692820
02.02083331      AP     LM   1647961600.0000  -3287832832.0000  0.78375164    129.1344  0.05897397
02.02083331      AP     PV  -4473887744.0000  -4747984896.0000  0.90603987    -71.3174  0.02684406
02.02083331      LM     PV  -6121874432.0000  -1460146304.0000  0.29136961   -108.8231  0.05382955
02.02361119      AA     AP       723263.9375     -1856319.0000  7.97007236    101.9531  0.00372483
02.02361119      AA     PV  -4472831488.0000  -4749502464.0000  0.91064573     30.6280  0.00341638
02.02361119      AA     LM   1649898752.0000  -3289812224.0000  0.65661260   -125.7030  0.00697320
02.02361119      AP     PV  -4473554432.0000  -4747645440.0000  0.88931826    -73.1675  0.02795510
02.02361119      AP     LM   1649183360.0000  -3287956736.0000  0.78331841    131.3187  0.05704194
02.02361119      LM     PV  -6122724352.0000  -1459707648.0000  0.20287194   -132.7962  0.05333644
02.02638888      AA     AP       722885.1875     -1856376.1250  7.97022075    101.9662  0.00372700
02.02638888      AA     LM   1651093376.0000  -3289933568.0000  0.61759094   -125.6703  0.00689626
02.02638888      AA     PV  -4472515584.0000  -4749182976.0000  0.94774374     30.5140  0.00328345
02.02638888      AP     LM   1650364288.0000  -3288076544.0000  0.58872489    130.2362  0.05738436
02.02638888      AP     PV  -4473238528.0000  -4747326464.0000  0.95279253    -71.6535  0.02618459
02.02638888      LM     PV  -6123600384.0000  -1459254016.0000  0.18505854   -101.1217  0.05148936
02.02916658      AA     PV  -4472193536.0000  -4748859904.0000  0.88608621     30.5658  0.00354385
02.02916658      AA     AP       722544.6250     -1856427.3750  7.97010411    101.9671  0.00354446
02.02916658      AA     LM   1652287232.0000  -3290055168.0000  0.56996293   -125.6649  0.00677763
02.02916658      AP     PV  -4472909312.0000  -4746996736.0000  0.88596400    -71.0995  0.02793459
02.02916658      AP     LM   1651564800.0000  -3288198656.0000  0.57389415    129.2640  0.05471857
02.02916658      LM     PV  -6124475392.0000  -1458798976.0000  0.26344243   -103.2871  0.05012817
02.03194445      AA     LM   1653432576.0000  -3290171904.0000  0.43310590   -124.5915  0.01203345
02.03194445      AA     PV  -4471855104.0000  -4748522496.0000  0.92499029     30.4280  0.00347957
02.03194445      AA     AP       722191.4375     -1856480.5000  7.97006750    101.9760  0.00362630
02.03194445      AP     PV  -4472580608.0000  -4746669056.0000  0.94773101    -69.5650  0.02719458
02.03194445      AP     LM   1652758016.0000  -3288320256.0000  0.25056199    146.7651  0.05316360
02.03194445      LM     PV  -6125323776.0000  -1458355968.0000  0.15763379    -75.9875  0.05000007
02.03472215      AA     LM   1654607360.0000  -3290291712.0000  0.62034777   -125.8397  0.00677833
02.03472215      AA     AP       721837.8750     -1856533.6250  7.97005020    101.9801  0.00357071
02.03472215      AA     PV  -4471525376.0000  -4748196352.0000  0.91167887     30.4787  0.00323669
02.03472215      AP     LM   1653948544.0000  -3288441600.0000  0.64564696    126.5101  0.05300780
02.03472215      AP     PV  -4472247296.0000  -4746339840.0000  0.90473206    -69.3696  0.02650405
02.03472215      LM     PV  -6126197760.0000  -1457897856.0000  0.19688997    -95.9089  0.04907658
02.03750002      AA     AP       721485.1250     -1856586.6250  7.97010358    101.9778  0.00380247
02.03750002      AA     LM   1655887360.0000  -3290422528.0000  0.68381163   -125.5897  0.00655114
02.03750002      AA     PV  -4471191552.0000  -4747868672.0000  0.92499412     30.3821  0.00344662
02.03750002      AP     LM   1655113984.0000  -3288560640.0000  0.77352799    128.1236  0.05257327
02.03750002      AP     PV  -4471919616.0000  -4746017792.0000  0.90685087    -68.6395  0.02766821
02.03750002      LM     PV  -6127021568.0000  -1457464448.0000  0.21658725   -110.0416  0.04867886
02.04027772      AA     AP       721127.1875     -1856640.1250  7.97010206    101.9773  0.00364878
02.04027772      AA     PV  -4470859776.0000  -4747544576.0000  0.96569113     30.4683  0.00330888
02.04027772      AA     LM   1657053952.0000  -3290542080.0000  0.67032524   -125.3725  0.00605796
02.04027772      AP     PV  -4471570944.0000  -4745678336.0000  0.93583491    -71.1054  0.02765144
02.04027772      AP     LM   1656332800.0000  -3288685312.0000  0.81312465    131.0530  0.04961933
02.04027772      LM     PV  -6127917568.0000  -1456990976.0000  0.28556621   -115.5222  0.04688154
02.04305559      AA     PV  -4470517760.0000  -4747213312.0000  0.90283544     30.3983  0.00326281
02.04305559      AA     AP       720774.8125     -1856692.8750  7.97010262    101.9829  0.00351696
02.04305559      AA     LM   1658243328.0000  -3290663936.0000  0.62506045   -125.4072  0.00606545
02.04305559      AP     LM   1657548544.0000  -3288809984.0000  0.62631760    130.3527  0.05356252
02.04305559      AP     PV  -4471236096.0000  -4745354752.0000  0.90689402    -72.7940  0.02757455
02.04305559      LM     PV  -6128706048.0000  -1456572800.0000  0.16541296   -136.8312  0.05093888
02.04583329      AA     PV  -4470169088.0000  -4746877952.0000  0.91799643     30.2935  0.00332446
02.04583329      AA     AP       720416.1875     -1856746.3750  7.97008556    101.9908  0.00358430
02.04583329      AA     LM   1659431936.0000  -3290785792.0000  0.71594522   -125.2018  0.00630671
02.04583329      AP     PV  -4470881280.0000  -4745013760.0000  0.90816398    -69.5616  0.02703052
02.04583329      AP     LM   1658725376.0000  -3288930560.0000  0.77822917    125.9759  0.05127650
02.04583329      LM     PV  -6129609216.0000  -1456091904.0000  0.19441878   -121.9096  0.04754533
02.04861116      AA     LM   1660609664.0000  -3290907136.0000  0.66098733   -125.4800  0.00639631
02.04861116      AA     PV  -4469821440.0000  -4746546688.0000  0.91860287     30.3199  0.00328128
02.04861116      AA     AP       720064.2500     -1856798.8750  7.97008740    101.9880  0.00348436
02.04861116      AP     PV  -4470539776.0000  -4744688128.0000  0.91688233    -70.2265  0.02779143
02.04861116      AP     LM   1659883648.0000  -3289049600.0000  0.67447397    136.4794  0.05192102
02.04861116      LM     PV  -6130443776.0000  -1455645696.0000  0.23273401   -122.6082  0.05000892
02.05138886      AA     PV  -4469481472.0000  -4746223616.0000  0.91549869     30.4546  0.00333573
02.05138886      AA     AP       719701.8125     -1856852.7500  7.97009997    101.9943  0.00354418
02.05138886      AA     LM   1661806464.0000  -3291030272.0000  0.71602632   -125.4763  0.00609455
02.05138886      AP     PV  -4470200320.0000  -4744366592.0000  0.90506736    -68.3512  0.02848557
02.05138886      AP     LM   1661062912.0000  -3289170944.0000  0.76603744    132.2571  0.05079653
02.05138886      LM     PV  -6131246080.0000  -1455215232.0000  0.23933523   -116.0877  0.04889072
02.05416673      AA     AP       719357.4375     -1856903.8750  7.97010267    101.9946  0.00358719
02.05416673      AA     LM   1662970624.0000  -3291150336.0000  0.69832823   -125.2096  0.00631248
02.05416673      AA     PV  -4469132800.0000  -4745895424.0000  0.93258079     30.4015  0.00332760
02.05416673      AP     LM   1662285952.0000  -3289296896.0000  0.72537204    125.5528  0.05249068
02.05416673      AP     PV  -4469852160.0000  -4744038912.0000  0.92616039    -72.8056  0.02647308
02.05416673      LM     PV  -6132105216.0000  -1454752256.0000  0.34213347   -109.3804  0.04761323
02.05694443      AA     PV  -4468776960.0000  -4745563136.0000  0.87209982     30.2932  0.00330712
02.05694443      AA     AP       718995.4375     -1856957.6250  7.97015199    102.0038  0.00346653
02.05694443      AA     LM   1664177408.0000  -3291274752.0000  0.71201403   -125.1694  0.00620032
02.05694443      AP     LM   1663454208.0000  -3289417472.0000  0.76372466    132.7665  0.05139227
02.05694443      AP     PV  -4469496832.0000  -4743706624.0000  0.86315336    -70.3389  0.02684684
02.05694443      LM     PV  -6132964352.0000  -1454287232.0000  0.18765709   -134.8091  0.04703786
02.05972230      AA     AP       718638.4375     -1857010.5000  7.97006227    102.0114  0.00347476
02.05972230      AA     LM   1665361536.0000  -3291397376.0000  0.69863010   -125.2760  0.00617866
02.05972230      AA     PV  -4468426240.0000  -4745236992.0000  0.90842436     30.4028  0.00314836
02.05972230      AP     LM   1664630528.0000  -3289539072.0000  0.70722704    136.0301  0.05439808
02.05972230      AP     PV  -4469135360.0000  -4743371264.0000  0.90799483    -71.7361  0.02770100
02.05972230      LM     PV  -6133771264.0000  -1453848832.0000  0.27398864   -111.9775  0.04823219
02.06250000      AA     AP       718281.0000     -1857063.3750  7.97002805    102.0192  0.00348515
02.06250000      AA     LM   1666544768.0000  -3291519744.0000  0.72307165   -125.2174  0.00619850
02.06250000      AA     PV  -4468069888.0000  -4744908288.0000  0.89144831     30.3329  0.00318393
